NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO_2020,ANO_INGRESSO_2021,ANO_INGRESSO_2022,IAN_2020,IAN_2021,IAN_2022,IDA_2020,IDA_2021,IDA_2022,IEG_2020,IEG_2021,IEG_2022,IAA_2020,IAA_2021,IAA_2022,IPS_2020,IPS_2021,IPS_2022,IPP_2020,IPP_2021,IPP_2022,IPV_2020,IPV_2021,IPV_2022,INDE_2020,INDE_2021,INDE_2022,STATUS_ALUNO
ALUNO-165,0.0,1.0,1.0,Ametista,Ametista,Topázio,0.0,0.0,1.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,10.0,7.3,8.416666666666668,10.0,7.5,9.848484848484848,9.000020000000001,10.0,8.500020000000001,7.5,7.5,8.125,7.8125,8.3,6.875,7.5,7.7,8.388893333333334,8.431252,7.579,8.18081096969697,Ativo
ALUNO-168,1.0,2.0,2.0,Ametista,Quartzo,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,8.5,2.5,6.133333333333333,8.8,1.7,6.002801120448179,10.00002,0.0,9.000020000000001,7.5,5.6,6.25,7.5,7.5,6.041666666666667,8.11111,4.4,6.888883333333332,8.082224,3.524,6.434172224089636,Ativo
ALUNO-169,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,5.0,5.0,10.0,6.1,6.916666666666666,10.0,10.0,8.945512820512821,9.000020000000001,8.5,9.50002,5.0,4.4,5.0,2.5,5.3,5.625,5.749995,6.8,7.999995,7.800001000000001,6.898,7.284936897435898,Ativo
ALUNO-173,5.0,5.0,,Quartzo,Ágata,,0.0,0.0,,2016.0,2016.0,,5.0,5.0,,2.833333333333333,4.9,,0.9,6.7,,7.91667,9.6,,3.125,5.0,,5.625,7.7,,4.1250025,7.5,,3.7383341666666654,6.532,,Ativo
ALUNO-174,5.0,,,Ametista,,,0.0,,,2017.0,,,10.0,,,7.2,,,10.0,,,9.16668,,,5.625,,,0.0,,,0.0,,,7.921668,,,Ativo
ALUNO-183,0.0,,,Ametista,,,0.0,,,2018.0,,,5.0,,,10.0,,,10.0,,,9.000020000000001,,,8.125,,,2.5,,,7.000005,,,7.862503,,,Ativo
ALUNO-184,1.0,2.0,,Ametista,Ametista,,0.0,0.0,,2018.0,2021.0,,10.0,10.0,,7.5,5.6,,8.3,9.2,,10.00002,8.5,,7.5,7.5,,7.916666666666668,7.5,,7.777776666666667,8.0,,8.257224,7.896,,Possível desistência
ALUNO-186,3.0,,,Ágata,,,0.0,,,2020.0,,,2.5,,,5.666666666666667,,,5.8,,,8.75001,,,7.5,,,8.125,,,6.66666,,,6.314166333333334,,,Ativo
ALUNO-187,2.0,,,Ágata,,,0.0,,,2020.0,,,10.0,,,0.0,,,8.0,,,8.500020000000001,,,7.5,,,7.916666666666667,,,7.111106666666665,,,6.41389,,,Ativo
ALUNO-188,3.0,3.0,,Ametista,Ágata,,1.0,0.0,,2018.0,2018.0,,10.0,5.0,,9.0,4.7,,4.7,5.8,,7.08333,7.1,,7.5,7.5,,8.125,8.1,,8.66667,7.8,,7.744167,6.435,,Ativo
ALUNO-189,1.0,,,Ágata,,,0.0,,,2020.0,,,5.0,,,8.0,,,8.3,,,8.000020000000001,,,5.0,,,7.291666666666667,,,7.333333333333333,,,7.2558353333333345,,,Ativo
ALUNO-190,7.0,,,Topázio,,,1.0,,,2017.0,,,10.0,,,7.666666666666667,,,9.2,,,8.33334,,,6.875,,,9.0625,,,9.666670000000002,,,8.733751333333334,,,Ativo
ALUNO-192,1.0,,2.0,Quartzo,,Ágata,0.0,,0.0,2018.0,,2022.0,5.0,,5.0,0.0,,5.0,5.1,,8.103174603174603,7.416679999999999,,8.500020000000001,5.0,,7.5,6.041666666666666,,6.458333333333334,7.444443333333333,,6.777773333333331,4.854723333333333,,6.722024920634921,Ingressou em 2022
ALUNO-193,3.0,3.0,4.0,Topázio,Ametista,Ametista,1.0,1.0,0.0,2016.0,2016.0,2016.0,10.0,5.0,5.0,7.0,7.7,5.566666666666666,9.8,10.0,9.038690476190476,10.00002,9.2,8.75001,5.0,5.6,5.625,8.125,7.9,7.65625,9.333333333333332,9.6,7.7499975,8.539168666666667,8.215,7.174196928571429,Ativo
ALUNO-194,6.0,,,Ágata,,,0.0,,,2017.0,,,5.0,,,6.333333333333333,,,8.3,,,8.33334,,,6.875,,,7.65625,,,7.04167,,,7.1214596666666665,,,Ativo
ALUNO-197,3.0,3.0,4.0,Topázio,Ametista,Topázio,0.0,0.0,1.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,8.666666666666666,6.0,7.688888888888889,9.6,7.2,8.751352813852813,8.33334,8.3,10.00002,7.5,7.5,5.625,8.958333333333332,8.1,8.125,8.5,8.6,8.458337499999999,8.832500666666666,7.751,8.354717840548341,Ativo
ALUNO-198,6.0,,,Quartzo,,,0.0,,,2017.0,,,10.0,,,4.5,,,6.1,,,0.0,,,5.625,,,5.78125,,,6.291665,,,5.518958,,,Ativo
ALUNO-199,3.0,,,Ágata,,,0.0,,,2019.0,,,5.0,,,7.666666666666667,,,4.8,,,6.25,,,7.5,,,8.125,,,7.388886666666666,,,6.658610666666666,,,Ativo
ALUNO-200,4.0,4.0,4.0,Ametista,Quartzo,Ágata,0.0,0.0,0.0,2016.0,2016.0,2016.0,10.0,10.0,5.0,5.666666666666667,3.3,5.611111111111112,5.8,1.7,7.10179526355997,7.91667,7.5,7.91667,7.5,6.9,7.5,8.125,6.7,7.65625,8.5416725,3.5,7.625,7.355834833333334,4.788,6.874873274934217,Ativo
ALUNO-201,3.0,4.0,5.0,Ametista,Ágata,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,8.0,6.4,4.033333333333333,9.4,5.6,6.047619047619048,7.08333,5.8,8.33334,7.5,0.0,7.5,7.96875,8.3,7.5,7.4166675,6.7,7.944443333333334,7.718541500000001,5.636,6.438413142857143,Ativo
ALUNO-202,2.0,,,Quartzo,,,0.0,,,2018.0,,,5.0,,,0.0,,,2.9,,,0.0,,,6.875,,,6.458333333333334,,,6.833326666666666,,,3.7799986666666663,,,Ativo
ALUNO-206,6.0,7.0,,Quartzo,Quartzo,,0.0,0.0,,2018.0,2018.0,,10.0,10.0,,2.0,2.0,,4.3,4.2,,0.0,8.8,,7.5,0.0,,7.8125,7.7,,7.1249975,6.3,,5.2162495,5.143,,Ativo
ALUNO-208,2.0,2.0,,Ametista,Ágata,,0.0,0.0,,2020.0,2020.0,,10.0,5.0,,5.0,4.5,,9.4,6.3,,9.000020000000001,7.0,,7.5,7.5,,8.125,7.5,,7.5,8.0,,7.842502,6.45,,Ativo
ALUNO-209,0.0,1.0,,Topázio,Ametista,,1.0,1.0,,2019.0,2019.0,,5.0,5.0,,10.0,4.2,,10.0,7.9,,9.50002,8.5,,6.25,7.5,,10.0,8.1,,10.00001,9.2,,9.075004,7.167,,Ativo
ALUNO-210,5.0,,,Ametista,,,0.0,,,2017.0,,,10.0,,,5.666666666666667,,,9.1,,,10.00002,,,7.5,,,8.541666666666666,,,8.277783333333332,,,8.213058666666669,,,Ativo
ALUNO-212,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,7.0,4.3,6.766666666666666,10.0,8.3,8.944141289679047,7.416679999999999,9.5,9.50002,4.375,5.0,4.375,2.5,2.5,2.8125,2.58334,4.7,5.166655,6.345836,5.663,6.344244591269144,Ativo
ALUNO-213,2.0,3.0,,Ametista,Topázio,,0.0,0.0,,2018.0,2018.0,,5.0,10.0,,9.0,7.5,,9.7,9.4,,9.000020000000001,9.6,,5.0,7.5,,8.749999999999998,8.8,,7.833336666666668,8.9,,8.081669333333334,8.761,,Ativo
ALUNO-215,1.0,,,Topázio,,,0.0,,,2019.0,,,10.0,,,10.0,,,9.3,,,9.50002,,,7.5,,,7.8125,,,7.666665,,,8.874585000000002,,,Ativo
ALUNO-216,8.0,,,Quartzo,,,0.0,,,2019.0,,,10.0,,,7.4,,,0.0,,,8.75001,,,5.625,,,0.0,,,0.0,,,5.960001,,,Ativo
ALUNO-217,1.0,1.0,2.0,Topázio,Ametista,Topázio,1.0,0.0,1.0,2019.0,2019.0,2019.0,10.0,5.0,10.0,9.5,7.1,8.133333333333333,9.4,8.8,9.876543209876544,8.000020000000001,8.5,6.91668,7.5,7.5,7.5,8.125,8.1,6.666666666666666,9.000005,8.4,8.888893333333334,8.942503,7.765,8.48808864197531,Ativo
ALUNO-219,2.0,2.0,2.0,Ametista,Quartzo,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,5.0,5.0,1.9,2.666666666666667,7.9,4.2,5.296296296296296,9.50002,0.0,10.00002,8.75,6.9,7.5,8.4375,8.1,6.458333333333334,7.916665,4.8,6.611106666666666,7.832084999999999,4.176,5.810649259259259,Ativo
ALUNO-222,1.0,,,Topázio,,,0.0,,,2019.0,,,10.0,,,9.5,,,7.8,,,9.000020000000001,,,7.5,,,7.1875,,,8.25,,,8.478752,,,Ativo
ALUNO-223,1.0,,,Ágata,,,0.0,,,2019.0,,,5.0,,,5.0,,,5.2,,,9.000020000000001,,,6.875,,,8.541666666666668,,,8.055556666666668,,,6.59278,,,Ativo
ALUNO-225,4.0,5.0,5.0,Topázio,Ametista,Ágata,0.0,0.0,0.0,2016.0,2016.0,2016.0,10.0,10.0,5.0,8.333333333333334,6.0,7.388888888888888,9.7,6.7,7.085185035552683,9.58335,8.3,9.16668,7.5,6.9,5.0,8.749999999999998,7.5,8.125,8.277783333333334,6.7,6.6666675,8.845558333333333,7.138,6.957316284888314,Ativo
ALUNO-226,2.0,2.0,,Ametista,Quartzo,,0.0,0.0,,2018.0,2018.0,,10.0,5.0,,7.5,4.3,,7.4,4.2,,8.500020000000001,0.0,,5.625,5.6,,8.125,7.1,,8.222223333333332,5.8,,7.849446666666667,4.617,,Ativo
ALUNO-227,3.0,,,Quartzo,,,0.0,,,2020.0,,,5.0,,,6.333333333333333,,,3.0,,,8.75001,,,7.5,,,7.8125,,,6.0416625,,,5.981250166666666,,,Ativo
ALUNO-229,1.0,0.0,0.0,Quartzo,Quartzo,Ágata,0.0,0.0,0.0,2019.0,2021.0,2019.0,5.0,5.0,5.0,0.0,4.0,8.0,7.8,0.0,5.10897435897436,7.33334,8.5,8.000020000000001,7.5,7.5,5.0,7.916666666666668,6.9,4.375,7.777776666666667,7.3,5.83333,5.890556,5.054,6.025962871794872,Ativo
ALUNO-230,3.0,,,Quartzo,,,0.0,,,2016.0,,,5.0,,,2.333333333333333,,,6.1,,,8.75001,,,4.375,,,5.833333333333333,,,4.611106666666667,,,5.0047223333333335,,,Ativo
ALUNO-231,6.0,7.0,,Quartzo,Ametista,,0.0,0.0,,2019.0,2019.0,,10.0,10.0,,4.333333333333333,5.4,,3.7,8.6,,8.33334,9.2,,5.0,6.9,,7.03125,8.0,,6.5833325,7.5,,5.959792166666666,7.698,,Ativo
ALUNO-235,3.0,3.0,4.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,7.666666666666667,6.6,5.677777777777778,9.0,6.9,7.725859160868649,8.333350000000001,9.2,6.66666,7.5,5.6,6.875,7.5,7.3,6.875,7.2916675,8.1,5.9999925,8.125001833333334,7.544,6.922391887729286,Ativo
ALUNO-238,2.0,2.0,,Ágata,Quartzo,,0.0,0.0,,2019.0,2019.0,,5.0,5.0,,4.0,2.1,,8.4,1.3,,9.000020000000001,8.5,,5.0,4.4,,5.625,5.0,,7.75,3.5,,6.492502,3.663,,Ativo
ALUNO-241,1.0,2.0,2.0,Ametista,Quartzo,Quartzo,0.0,0.0,0.0,2017.0,2017.0,2017.0,5.0,5.0,5.0,9.5,0.0,2.5,8.8,0.4,4.405425492382014,9.000020000000001,7.9,7.916679999999999,6.25,5.6,5.0,2.5,4.1,4.166666666666666,6.75,2.6,4.83333,7.285002,2.86,4.55608576514307,Ativo
ALUNO-242,1.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,5.5,2.9,3.333333333333333,7.4,5.4,8.325901151988107,9.000020000000001,8.5,9.000020000000001,6.25,7.5,6.875,7.1875,7.1,6.458333333333334,6.916665,6.8,6.944443333333333,6.707085000000001,5.833,6.454070897064289,Ativo
ALUNO-246,1.0,1.0,1.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,5.0,8.0,4.6,5.25,8.3,8.8,7.473232323232324,9.50002,9.0,9.000020000000001,6.875,5.6,6.875,7.083333333333333,8.5,6.041666666666667,7.666666666666666,7.7,7.5,7.639168666666666,7.013,6.736315131313132,Ativo
ALUNO-251,1.0,2.0,2.0,Topázio,Ametista,Ametista,0.0,0.0,1.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,10.0,7.3,7.833333333333334,8.9,6.7,7.906846240179574,8.500020000000001,9.0,8.000020000000001,7.5,7.5,7.5,7.291666666666667,8.5,6.25,7.333333333333333,8.4,8.444446666666668,8.575835333333334,7.976,8.011927248035915,Ativo
ALUNO-259,7.0,,,Topázio,,,1.0,,,2019.0,,,10.0,,,7.666666666666667,,,9.1,,,9.16668,,,7.5,,,8.75,,,9.2916725,,,8.753335833333333,,,Ativo
ALUNO-261,3.0,4.0,,Ágata,Ametista,,0.0,0.0,,2020.0,2020.0,,2.5,2.5,,6.333333333333333,5.9,,8.8,7.8,,9.16668,9.2,,7.5,7.5,,7.5,8.4,,7.79167,7.0,,7.251668666666667,6.899,,Ativo
ALUNO-262,5.0,6.0,7.0,Ametista,Ametista,Ametista,1.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,10.0,10.0,6.666666666666667,7.7,6.844444444444444,9.2,6.9,5.245783628136569,7.91667,9.2,8.75001,5.0,7.5,6.25,9.0625,7.8,7.8125,9.250005,7.7,6.777773333333332,8.221251333333335,7.903,7.054851281182869,Ativo
ALUNO-263,5.0,6.0,7.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2016.0,2016.0,2016.0,10.0,10.0,10.0,6.333333333333333,6.5,5.577777777777778,9.5,7.8,7.947303921568628,9.58335,7.9,0.0,6.875,7.5,5.625,8.958333333333332,8.0,8.125,8.388893333333336,7.5,7.555553333333333,8.386113666666667,7.694,6.591127006535949,Ativo
ALUNO-265,4.0,,,Ametista,,,0.0,,,2019.0,,,5.0,,,6.0,,,10.0,,,8.75001,,,6.875,,,8.125,,,7.777783333333335,,,7.630557666666667,,,Ativo
ALUNO-266,1.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,1.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,8.5,6.8,7.0,8.9,8.3,8.13529767623928,8.500020000000001,9.0,9.000020000000001,5.625,6.3,5.625,8.4375,7.5,6.666666666666666,8.0,8.0,8.38889,8.336252,7.892,7.834006201914523,Ativo
ALUNO-267,3.0,4.0,4.0,Ametista,Ametista,Ametista,1.0,0.0,0.0,2018.0,2021.0,2018.0,5.0,5.0,5.0,8.0,8.2,7.866666666666667,9.7,8.9,9.72463768115942,9.16668,9.2,9.16668,5.625,6.3,5.625,8.958333333333334,8.3,7.34375,9.777786666666666,8.6,7.8333325,8.370558666666668,8.014,7.798470369565218,Ativo
ALUNO-269,1.0,,,Ágata,,,0.0,,,2019.0,,,5.0,,,5.75,,,8.6,,,7.50002,,,7.5,,,7.291666666666667,,,7.5,,,7.099168666666667,,,Ativo
ALUNO-270,3.0,,,Ágata,,,0.0,,,2017.0,,,10.0,,,8.666666666666666,,,4.2,,,6.66667,,,4.375,,,8.125,,,8.500003333333334,,,7.1900010000000005,,,Ativo
ALUNO-273,1.0,1.0,1.0,Quartzo,Quartzo,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,2.5,5.0,5.0,0.0,0.0,5.666666666666666,4.4,2.1,6.777777777777777,9.000020000000001,9.5,8.500020000000001,7.5,7.5,7.5,7.291666666666667,6.3,5.833333333333334,4.388883333333333,4.4,7.555556666666667,4.386945333333334,4.125,6.683335555555555,Ativo
ALUNO-274,5.0,5.0,,Ágata,Ágata,,0.0,0.0,,2018.0,2018.0,,5.0,5.0,,3.6666666666666665,6.1,,5.6,7.8,,7.91667,7.1,,7.5,7.5,,7.291666666666667,7.7,,7.444443333333334,6.9,,6.113055666666667,6.88,,Ativo
ALUNO-275,3.0,3.0,4.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,5.0,5.0,4.333333333333333,3.4,3.966666666666667,5.2,5.8,6.102272727272728,10.00002,8.8,8.33334,7.5,6.3,6.25,6.09375,6.9,7.34375,5.666665,6.4,6.8333275,6.399376666666667,5.815,6.073162378787879,Ativo
ALUNO-277,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,2.5,10.0,7.8,8.25,8.4,10.0,8.626811594202898,9.50002,9.5,8.000020000000001,5.625,7.5,6.875,7.708333333333334,8.5,6.041666666666667,7.777773333333332,7.8,7.944443333333334,8.018889999999999,8.183,7.305919652173913,Ativo
ALUNO-278,5.0,,,Ametista,,,0.0,,,2019.0,,,5.0,,,7.333333333333333,,,9.6,,,8.75001,,,9.375,,,8.749999999999998,,,8.333333333333334,,,8.240834333333334,,,Ativo
ALUNO-280,1.0,,,Ágata,,,0.0,,,2018.0,,,5.0,,,6.5,,,6.2,,,8.500020000000001,,,5.0,,,6.5625,,,8.0,,,6.6462520000000005,,,Ativo
ALUNO-284,3.0,,,Ametista,,,0.0,,,2020.0,,,5.0,,,7.666666666666667,,,9.9,,,7.91667,,,7.5,,,7.96875,,,7.7500025,,,7.901875833333333,,,Ativo
ALUNO-285,2.0,,,Quartzo,,,0.0,,,2020.0,,,10.0,,,1.0,,,0.0,,,9.50002,,,7.5,,,8.125,,,7.0,,,5.112502,,,Ativo
ALUNO-286,1.0,,,Ágata,,,0.0,,,2020.0,,,5.0,,,7.5,,,6.0,,,8.000020000000001,,,6.875,,,7.1875,,,7.75,,,6.956252,,,Ativo
ALUNO-287,2.0,,,Ametista,,,1.0,,,2019.0,,,10.0,,,7.5,,,8.5,,,7.416679999999999,,,7.5,,,8.4375,,,8.833335,,,8.302085,,,Ativo
ALUNO-288,2.0,3.0,4.0,Ágata,Ametista,Topázio,0.0,0.0,0.0,2020.0,2020.0,2020.0,5.0,10.0,10.0,3.75,7.7,7.333333333333333,7.7,7.5,8.724699557242252,9.000020000000001,8.3,7.91667,7.5,7.5,7.5,8.333333333333334,7.3,8.125,7.833333333333334,8.7,7.708335,6.840002,8.088,8.107440578115117,Ativo
ALUNO-292,4.0,,6.0,Topázio,,Topázio,1.0,,1.0,2019.0,,2022.0,5.0,,5.0,7.666666666666667,,7.966666666666666,9.9,,8.75,10.00002,,9.58335,6.875,,10.0,8.958333333333332,,8.75,9.44445,,10.00001,8.485558666666666,,8.676670333333334,Ingressou em 2022
ALUNO-293,5.0,5.0,5.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,5.0,0.0,0.0,0.7222222222222222,1.3,3.9,2.682539682539682,6.66667,0.0,7.08333,4.375,0.0,5.0,7.1875,5.9,5.3125,6.6666675,3.5,4.6250025,4.4162505,3.08,3.845535880952381,Ativo
ALUNO-295,1.0,1.0,2.0,Ametista,Ágata,Ametista,0.0,0.0,0.0,2017.0,2017.0,2017.0,10.0,5.0,10.0,7.25,6.9,6.5,8.9,7.1,8.166666666666668,9.000020000000001,9.0,9.000020000000001,4.375,7.5,7.5,4.6875,7.5,6.041666666666667,7.75,5.3,7.666666666666667,7.586252,6.771,7.720835333333334,Ativo
ALUNO-296,2.0,2.0,2.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,10.0,5.0,5.0,3.6,5.25,8.9,7.9,6.990231990231988,9.000020000000001,9.5,10.00002,7.5,7.5,7.5,7.5,7.3,6.25,7.666665,7.4,7.499996666666666,7.713335,7.221,6.823047731379731,Ativo
ALUNO-297,3.0,3.0,,Ágata,Quartzo,,0.0,0.0,,2019.0,2019.0,,5.0,2.5,,6.0,2.8,,8.7,3.3,,8.33334,8.8,,4.375,5.6,,8.125,7.7,,8.38889,6.1,,7.201112,4.894,,Ativo
ALUNO-298,1.0,,1.0,Ágata,,Quartzo,0.0,,0.0,2018.0,,2022.0,5.0,,2.5,6.5,,4.25,6.6,,8.505291005291005,8.500020000000001,,9.000020000000001,5.0,,5.0,5.0,,4.375,6.833335,,4.500005,6.3366690000000006,,5.538561201058201,Ingressou em 2022
ALUNO-299,8.0,,,Ametista,,,0.0,,,2016.0,,,10.0,,,9.2,,,10.0,,,5.83334,,,5.625,,,0.0,,,0.0,,,8.388334,,,Ativo
ALUNO-300,8.0,,,Ágata,,,0.0,,,2019.0,,,10.0,,,8.4,,,0.0,,,9.16668,,,7.5,,,0.0,,,0.0,,,6.776668000000001,,,Ativo
ALUNO-301,1.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,10.0,10.0,9.5,6.3,8.0,9.2,9.2,7.919672919672919,10.00002,9.0,9.000020000000001,7.5,7.5,7.5,7.916666666666668,8.5,6.875,7.833333333333333,8.4,8.333336666666668,8.848335333333335,8.289,8.188103917267917,Ativo
ALUNO-305,2.0,3.0,4.0,Ametista,Ametista,Ágata,0.0,0.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,6.5,7.5,5.944444444444444,8.3,7.8,8.301236044657097,8.500020000000001,7.9,7.916679999999999,7.5,5.6,6.25,6.458333333333334,7.5,7.34375,8.277776666666666,8.3,7.0833275,7.361390666666666,7.315,6.916844597820308,Ativo
ALUNO-306,7.0,,,Quartzo,,,0.0,,,2019.0,,,10.0,,,0.0,,,1.4,,,6.66667,,,4.375,,,5.15625,,,4.95834,,,3.89146,,,Ativo
ALUNO-309,1.0,,,Ametista,,,0.0,,,2019.0,,,10.0,,,10.0,,,6.5,,,8.500020000000001,,,7.5,,,7.5,,,7.75,,,8.200002000000001,,,Ativo
ALUNO-312,2.0,2.0,3.0,Topázio,Ametista,Ametista,0.0,0.0,0.0,2019.0,2019.0,2019.0,10.0,5.0,10.0,8.5,7.8,6.777777777777778,9.1,9.6,8.19047619047619,10.00002,9.0,7.08333,7.5,4.4,5.0,5.833333333333333,8.8,7.34375,8.277776666666666,8.8,6.70833,8.508890666666668,7.946,7.278024793650793,Ativo
ALUNO-313,0.0,0.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2020.0,2020.0,2020.0,10.0,5.0,5.0,6.5,6.3,6.833333333333333,10.0,8.3,8.743961352657005,7.50002,9.5,9.50002,7.5,5.0,5.0,7.5,8.1,5.416666666666667,6.749995,8.4,7.333333333333333,7.900001,7.375,7.073794270531402,Ativo
ALUNO-315,4.0,5.0,,Topázio,Topázio,,1.0,1.0,,2019.0,2019.0,,10.0,10.0,,8.666666666666666,8.2,,10.0,9.2,,9.16668,8.8,,9.375,7.5,,8.958333333333332,8.6,,9.8889,9.8,,9.461114666666669,8.909,,Ativo
ALUNO-316,2.0,,3.0,Ágata,,Quartzo,0.0,,0.0,2020.0,,2022.0,10.0,,10.0,0.0,,3.0,7.7,,5.095108695652174,7.41668,,6.66667,7.5,,7.5,8.125,,6.25,7.916665,,5.055556666666665,6.427501,,5.671800072463768,Ingressou em 2022
ALUNO-318,0.0,,,Ametista,,,0.0,,,2020.0,,,5.0,,,10.0,,,10.0,,,9.000020000000001,,,7.5,,,7.5,,,6.999995,,,8.300001000000002,,,Ativo
ALUNO-319,2.0,2.0,,Ágata,Ametista,,0.0,0.0,,2019.0,2019.0,,10.0,5.0,,2.0,8.2,,9.5,9.6,,9.000020000000001,7.5,,7.5,6.9,,7.5,7.3,,7.416665,8.0,,7.1833350000000005,7.821,,Ativo
ALUNO-321,6.0,7.0,,Quartzo,Ametista,,0.0,0.0,,2019.0,2019.0,,10.0,10.0,,2.0,7.6,,2.0,7.5,,4.58334,8.3,,7.5,5.6,,6.40625,8.3,,6.3333275,8.3,,4.9156245,7.891,,Ativo
ALUNO-323,1.0,1.0,1.0,Quartzo,Quartzo,Ágata,0.0,0.0,0.0,2016.0,2016.0,2016.0,5.0,5.0,5.0,4.5,3.3,5.083333333333334,9.1,7.1,9.217813051146384,8.000020000000001,7.4,6.91668,5.0,4.4,5.0,2.5,3.8,6.041666666666667,6.416665,4.3,5.833336666666666,6.053335000000001,4.976,6.322731276895944,Ativo
ALUNO-324,6.0,7.0,,Ametista,Topázio,,0.0,0.0,,2019.0,2019.0,,10.0,10.0,,6.666666666666667,7.9,,7.9,8.1,,8.75001,8.3,,7.5,6.9,,8.59375,8.3,,8.333332500000001,8.6,,8.064375833333333,8.252,,Ativo
ALUNO-328,3.0,,,Ágata,,,0.0,,,2020.0,,,5.0,,,9.0,,,4.1,,,7.5,,,7.5,,,7.96875,,,7.20833,,,6.858541000000001,,,Ativo
ALUNO-329,7.0,,,Ametista,,,0.0,,,2017.0,,,10.0,,,7.0,,,8.6,,,7.91667,,,7.5,,,7.96875,,,7.6249975,,,7.9835415,,,Ativo
ALUNO-330,1.0,,3.0,Ametista,,Ametista,0.0,,0.0,2017.0,,2022.0,5.0,,10.0,8.5,,6.611111111111112,7.9,,8.575000000000001,8.000020000000001,,8.33334,7.5,,7.5,7.5,,8.125,8.0,,7.625,7.680002,,7.958056222222224,Ingressou em 2022
ALUNO-332,1.0,1.0,2.0,Ametista,Topázio,Topázio,0.0,1.0,0.0,2019.0,2019.0,2019.0,5.0,5.0,10.0,10.0,7.4,8.75,9.2,9.6,10.0,9.50002,9.0,9.50002,7.5,7.5,7.5,7.291666666666667,8.3,6.666666666666666,7.444443333333333,9.8,8.166670000000002,8.258057333333333,8.342,8.750002666666667,Ativo
ALUNO-335,0.0,,,Ametista,,,0.0,,,2020.0,,,10.0,,,9.5,,,10.0,,,8.500020000000001,,,4.375,,,2.5,,,5.166675,,,7.470837,,,Ativo
ALUNO-337,5.0,5.0,6.0,Topázio,Ametista,Ametista,1.0,0.0,1.0,2016.0,2016.0,2016.0,10.0,5.0,5.0,7.0,7.3,7.98888888888889,9.9,8.1,7.580379978078188,8.33334,7.5,0.0,10.0,7.5,8.125,9.166666666666666,8.8,8.75,9.111113333333332,8.5,9.111116666666666,8.952223333333334,7.661,7.123577106726749,Ativo
ALUNO-338,7.0,,,Quartzo,,,0.0,,,2018.0,,,10.0,,,4.333333333333333,,,2.1,,,8.33334,,,7.5,,,7.34375,,,6.5416625,,,5.9127081666666665,,,Ativo
ALUNO-339,3.0,3.0,,Ametista,Ametista,,0.0,1.0,,2018.0,2018.0,,5.0,5.0,,7.333333333333333,6.2,,9.7,8.1,,9.16668,8.8,,7.5,7.5,,8.749999999999998,8.5,,8.444446666666668,9.2,,8.137224,7.676,,Ativo
ALUNO-340,3.0,3.0,5.0,Ametista,Ametista,Quartzo,0.0,1.0,0.0,2018.0,2018.0,2018.0,5.0,5.0,5.0,7.0,7.0,2.494444444444444,9.4,8.1,6.073717948717948,8.33334,8.8,8.33334,7.5,7.5,7.5,8.541666666666666,8.3,6.875,6.888883333333333,9.1,6.166670000000001,7.595277333333334,7.8,5.717800478632479,Ativo
ALUNO-341,8.0,,,Topázio,,,0.0,,,2018.0,,,10.0,,,9.2,,,10.0,,,9.16668,,,7.5,,,0.0,,,0.0,,,9.096668,,,Ativo
